Zeile, id, Bild, Info, Bewertung1, Bewertung2, Bewertung3, Timestamp
484,4iq24i4oea2792au7g6sjbvr2l30o7sq,ApfelNeu.png,"74% der bisherigen Teilnehmer würden diesen Apfel noch essen oder verwerten.",100,100,0,1520962901
450,mjrifvln03d19kb6tg5kiptlmslehsts,LimetteAlt.png,"64% der bisherigen Teilnehmer würden diese Limette noch essen oder verwerten.",29,38,71,1520962912
450,mjrifvln03d19kb6tg5kiptlmslehsts,ApfelAlt.png,"Auf Chefkoch.de gibt es mehr als 4000 einfache Rezepte mit Apfel.",24,81,2,1520962923
450,mjrifvln03d19kb6tg5kiptlmslehsts,LimetteNeu.png,"70% der bisherigen Teilnehmer würden diese Limette noch essen oder verwerten.",100,100,0,1520962932
484,4iq24i4oea2792au7g6sjbvr2l30o7sq,FruehlingszwiebelAlt.png,"Diese Lauchzwiebel hat circa 7 Liter Wasser während der Produktion, des Transports und der Lagerung verbraucht bzw. verschmutzt. ",0,0,100,1520962959
484,4iq24i4oea2792au7g6sjbvr2l30o7sq,ApfelAlt.png,"71% der bisherigen Teilnehmer würden diesen Apfel noch essen oder verwerten.",25,100,21,1520962981
484,4iq24i4oea2792au7g6sjbvr2l30o7sq,BananeAlt.png,,0,100,40,1520963017
484,4iq24i4oea2792au7g6sjbvr2l30o7sq,TraubenAlt.png,"Auf Chefkoch.de gibt es mehr als 400 einfache Rezepte mit Trauben.",0,0,100,1520963030
450,mjrifvln03d19kb6tg5kiptlmslehsts,TraubenAlt.png,"Für 1 kg Trauben, d.h. ca. 10 Rispen Trauben, werden 0,37 kg oder 187 Liter CO2 verbraucht. Ein Mensch erzeugt beim Atmen die gleiche Menge an CO2 in ungefähr 8 Stunden. ",75,12,0,1520963032
484,4iq24i4oea2792au7g6sjbvr2l30o7sq,PaprikaNeu.png,"Für 1 kg Paprika, d.h. ca. 6 Paprika, werden 0,64 kg oder 323 Liter CO2 verbraucht. Ein Mensch erzeugt beim Atmen die gleiche Menge an CO2 in ungefähr 14 Stunden. ",100,100,0,1520963059
484,4iq24i4oea2792au7g6sjbvr2l30o7sq,KarotteAlt.png,"65% der bisherigen Teilnehmer würden diese Karotte noch essen oder verwerten.",0,0,100,1520963069
484,4iq24i4oea2792au7g6sjbvr2l30o7sq,PaprikaAlt.png,"Diese Paprika hat circa 54 Liter Wasser während der Produktion, des Transports und der Lagerung verbraucht bzw. verschmutzt. ",0,0,100,1520963096
484,4iq24i4oea2792au7g6sjbvr2l30o7sq,TraubenNeu.png,"Auf Chefkoch.de gibt es mehr als 400 einfache Rezepte mit Trauben.",100,0,16,1520963143
484,4iq24i4oea2792au7g6sjbvr2l30o7sq,BirneNeu.png,,100,100,0,1520963166
484,4iq24i4oea2792au7g6sjbvr2l30o7sq,FruehlingszwiebelNeu.png,"Für 1 kg Frühlingszwiebel, d.h. ca. 50 Frühlingszwiebeln, werden 0,21 kg oder 106 Liter CO2 verbraucht. Ein Mensch erzeugt beim Atmen die gleiche Menge an CO2 in ungefähr 5 Stunden. ",100,100,0,1520963180
484,4iq24i4oea2792au7g6sjbvr2l30o7sq,LimetteNeu.png,"Auf Chefkoch.de gibt es mehr als 1000 einfache Rezepte mit Limette.",100,100,0,1520963190
481,auk69792krea3jrtqhj0odefjh1nbihj,ApfelAlt.png,"68% der bisherigen Teilnehmer würden diesen Apfel noch essen oder verwerten.",58,23,26,1520966781
481,auk69792krea3jrtqhj0odefjh1nbihj,TraubenNeu.png,"Auf Chefkoch.de gibt es mehr als 400 einfache Rezepte mit Trauben.",30,33,55,1520966793
481,auk69792krea3jrtqhj0odefjh1nbihj,BirneNeu.png,"74% der bisherigen Teilnehmer würden diese Birne noch essen oder verwerten.",94,0,4,1520966804
481,auk69792krea3jrtqhj0odefjh1nbihj,TraubenAlt.png,"Auf Chefkoch.de gibt es mehr als 400 einfache Rezepte mit Trauben.",19,4,73,1520966812
481,auk69792krea3jrtqhj0odefjh1nbihj,FruehlingszwiebelAlt.png,,26,69,21,1520966878
481,auk69792krea3jrtqhj0odefjh1nbihj,LimetteAlt.png,,0,0,75,1520966906
481,auk69792krea3jrtqhj0odefjh1nbihj,FruehlingszwiebelNeu.png,,92,100,9,1520966918
481,auk69792krea3jrtqhj0odefjh1nbihj,PaprikaNeu.png,"Auf Chefkoch.de gibt es mehr als 2500 einfache Rezepte mit Paprika.",100,91,12,1520966932
481,auk69792krea3jrtqhj0odefjh1nbihj,KarotteAlt.png,"Diese Karotte hat circa 8 Liter Wasser während der Produktion, des Transports und der Lagerung verbraucht bzw. verschmutzt. ",76,72,19,1520966940
481,auk69792krea3jrtqhj0odefjh1nbihj,PaprikaAlt.png,"Auf Chefkoch.de gibt es mehr als 2500 einfache Rezepte mit Paprika.",10,53,92,1520966973
481,auk69792krea3jrtqhj0odefjh1nbihj,KarotteNeu.png,"Für 1 kg Karotten, d.h. ca. 16 Karotten, werden 0,27 kg oder 136 Liter CO2 verbraucht. Ein Mensch erzeugt beim Atmen die gleiche Menge an CO2 in ungefähr 6 Stunden. ",100,65,17,1520967013
481,auk69792krea3jrtqhj0odefjh1nbihj,BananeAlt.png,"Diese Banane hat circa 95,5 Liter Wasser während der Produktion, des Transports und der Lagerung verbraucht bzw. verschmutzt. ",29,100,75,1520967032
481,auk69792krea3jrtqhj0odefjh1nbihj,BananeNeu.png,"Für 1 kg Bananen, d.h. ca. 9 Bananen, werden 0,57 kg oder 288 Liter CO2 verbraucht. Ein Mensch erzeugt beim Atmen die gleiche Menge an CO2 in ungefähr 13 Stunden. ",97,18,5,1520967039
481,auk69792krea3jrtqhj0odefjh1nbihj,BirneAlt.png,"64% der bisherigen Teilnehmer würden diese Birne noch essen oder verwerten.",60,16,79,1520967047
481,auk69792krea3jrtqhj0odefjh1nbihj,LimetteNeu.png,,84,28,17,1520967056
481,auk69792krea3jrtqhj0odefjh1nbihj,ApfelNeu.png,"60% der bisherigen Teilnehmer würden diesen Apfel noch essen oder verwerten.",90,22,8,1520967071
270,cqbpurcj1rr9o7fk74s1hvfpckc7h1nb,ApfelNeu.png,"72% der bisherigen Teilnehmer würden diesen Apfel noch essen oder verwerten.",59,100,0,1520967357
270,cqbpurcj1rr9o7fk74s1hvfpckc7h1nb,FruehlingszwiebelAlt.png,"Auf Chefkoch.de gibt es mehr als 6500 einfache Rezepte mit Lauchzwiebel",0,0,100,1520967408
270,cqbpurcj1rr9o7fk74s1hvfpckc7h1nb,TraubenNeu.png,,36,78,20,1520967449
270,cqbpurcj1rr9o7fk74s1hvfpckc7h1nb,LimetteAlt.png,"Für 1 kg Limetten, d.h. ca. 10 Limetten, werden 0,36 kg oder 182 Liter CO2 verbraucht. Ein Mensch erzeugt beim Atmen die gleiche Menge an CO2 in ungefähr 8 Stunden. ",23,84,8,1520967470
270,cqbpurcj1rr9o7fk74s1hvfpckc7h1nb,KarotteAlt.png,"74% der bisherigen Teilnehmer würden diese Karotte noch essen oder verwerten.",0,0,100,1520967482
270,cqbpurcj1rr9o7fk74s1hvfpckc7h1nb,PaprikaAlt.png,,0,0,100,1520967495
270,cqbpurcj1rr9o7fk74s1hvfpckc7h1nb,BirneAlt.png,"Auf Chefkoch.de gibt es mehr als 700 einfache Rezepte mit Birne.",21,100,0,1520967509
270,cqbpurcj1rr9o7fk74s1hvfpckc7h1nb,TraubenAlt.png,,2,76,26,1520967578
270,cqbpurcj1rr9o7fk74s1hvfpckc7h1nb,BananeAlt.png,"Diese Banane hat circa 95,5 Liter Wasser während der Produktion, des Transports und der Lagerung verbraucht bzw. verschmutzt. ",0,100,0,1520967591
270,cqbpurcj1rr9o7fk74s1hvfpckc7h1nb,LimetteNeu.png,"Diese Limette hat circa 100 Liter Wasser während der Produktion, des Transports und der Lagerung verbraucht bzw. verschmutzt. ",100,100,0,1520967608
270,cqbpurcj1rr9o7fk74s1hvfpckc7h1nb,PaprikaNeu.png,,100,100,0,1520967621
270,cqbpurcj1rr9o7fk74s1hvfpckc7h1nb,FruehlingszwiebelNeu.png,"Auf Chefkoch.de gibt es mehr als 4500 einfache Rezepte mit Lauchzwiebel.",100,100,0,1520967630
270,cqbpurcj1rr9o7fk74s1hvfpckc7h1nb,KarotteNeu.png,"72% der bisherigen Teilnehmer würden diese Karotte noch essen oder verwerten.",100,100,0,1520967641
270,cqbpurcj1rr9o7fk74s1hvfpckc7h1nb,ApfelAlt.png,"74% der bisherigen Teilnehmer würden diesen Apfel noch essen oder verwerten.",15,99,0,1520967699
270,cqbpurcj1rr9o7fk74s1hvfpckc7h1nb,BirneNeu.png,"Auf Chefkoch.de gibt es mehr als 700 einfache Rezepte mit Birne.",100,100,0,1520967714
270,cqbpurcj1rr9o7fk74s1hvfpckc7h1nb,BananeNeu.png,"Für 1 kg Bananen, d.h. ca. 9 Bananen, werden 0,57 kg oder 288 Liter CO2 verbraucht. Ein Mensch erzeugt beim Atmen die gleiche Menge an CO2 in ungefähr 13 Stunden. ",100,100,0,1520967724
268,4bs0p17dgvlgbf2ip6ibtslkk53er1rk,BirneAlt.png,"72% der bisherigen Teilnehmer würden diese Birne noch essen oder verwerten.",0,85,18,1520968178
268,4bs0p17dgvlgbf2ip6ibtslkk53er1rk,PaprikaNeu.png,"Auf Chefkoch.de gibt es mehr als 2500 einfache Rezepte mit Paprika.",99,94,0,1520968197
268,4bs0p17dgvlgbf2ip6ibtslkk53er1rk,BananeNeu.png,,100,82,0,1520968241
268,4bs0p17dgvlgbf2ip6ibtslkk53er1rk,PaprikaAlt.png,"Auf Chefkoch.de gibt es mehr als 2500 einfache Rezepte mit Paprika.",0,0,100,1520968291
268,4bs0p17dgvlgbf2ip6ibtslkk53er1rk,KarotteAlt.png,"Auf Chefkoch.de gibt es mehr als 6500 einfache Rezepte mit Karotte.",1,99,22,1520968306
268,4bs0p17dgvlgbf2ip6ibtslkk53er1rk,ApfelAlt.png,"Dieser Apfel hat circa 140 Liter Wasser während der Produktion, des Transports und der Lagerung verbraucht bzw. verschmutzt. ",0,0,100,1520968324
268,4bs0p17dgvlgbf2ip6ibtslkk53er1rk,TraubenNeu.png,,100,92,1,1520968342
268,4bs0p17dgvlgbf2ip6ibtslkk53er1rk,BirneNeu.png,"64% der bisherigen Teilnehmer würden diese Birne noch essen oder verwerten.",63,100,0,1520968357
268,4bs0p17dgvlgbf2ip6ibtslkk53er1rk,FruehlingszwiebelAlt.png,"72% der bisherigen Teilnehmer würden diese Lauchzwiebel noch essen oder verwerten.",14,79,0,1520968374
268,4bs0p17dgvlgbf2ip6ibtslkk53er1rk,ApfelNeu.png,"Für 1 kg Äpfel, d.h. ca. 5 Äpfel, werden 0,25 kg oder 127 Liter CO2 verbraucht. Ein Mensch erzeugt beim Atmen die gleiche Menge an CO2 in ungefähr 6 Stunden. ",100,100,0,1520968395
268,4bs0p17dgvlgbf2ip6ibtslkk53er1rk,TraubenAlt.png,,69,95,0,1520968467
268,4bs0p17dgvlgbf2ip6ibtslkk53er1rk,BananeAlt.png,,0,83,30,1520968485
268,4bs0p17dgvlgbf2ip6ibtslkk53er1rk,LimetteNeu.png,"Diese Limette hat circa 100 Liter Wasser während der Produktion, des Transports und der Lagerung verbraucht bzw. verschmutzt. ",100,100,0,1520968499
268,4bs0p17dgvlgbf2ip6ibtslkk53er1rk,KarotteNeu.png,"Auf Chefkoch.de gibt es mehr als 6500 einfache Rezepte mit Karotte.",100,100,0,1520968530
268,4bs0p17dgvlgbf2ip6ibtslkk53er1rk,FruehlingszwiebelNeu.png,"61% der bisherigen Teilnehmer würden diese Lauchzwiebel noch essen oder verwerten.",100,100,0,1520968537
268,4bs0p17dgvlgbf2ip6ibtslkk53er1rk,LimetteAlt.png,"Für 1 kg Limetten, d.h. ca. 10 Limetten, werden 0,36 kg oder 182 Liter CO2 verbraucht. Ein Mensch erzeugt beim Atmen die gleiche Menge an CO2 in ungefähr 8 Stunden. ",0,0,100,1520968574
221,jeppi6mio8k0staivodc7iss1k6b8ae4,LimetteNeu.png,"Auf Chefkoch.de gibt es mehr als 1000 einfache Rezepte mit Limette.",37,100,0,1520968599
221,jeppi6mio8k0staivodc7iss1k6b8ae4,BirneAlt.png,"69% der bisherigen Teilnehmer würden diese Birne noch essen oder verwerten.",1,7,77,1520968792
221,jeppi6mio8k0staivodc7iss1k6b8ae4,FruehlingszwiebelAlt.png,"75% der bisherigen Teilnehmer würden diese Lauchzwiebel noch essen oder verwerten.",29,80,22,1520968820
221,jeppi6mio8k0staivodc7iss1k6b8ae4,BananeNeu.png,"Auf Chefkoch.de gibt es mehr als 2000 einfache Rezepte mit Banane.",100,51,0,1520968852
369,8mb0i7r8pt8usoucaokftt8m8lk6i6ph,FruehlingszwiebelAlt.png,,0,100,0,1520968861
369,8mb0i7r8pt8usoucaokftt8m8lk6i6ph,BirneNeu.png,,100,100,0,1520968876
221,jeppi6mio8k0staivodc7iss1k6b8ae4,PaprikaNeu.png,"Diese Paprika hat circa 54 Liter Wasser während der Produktion, des Transports und der Lagerung verbraucht bzw. verschmutzt. ",100,100,0,1520968885
369,8mb0i7r8pt8usoucaokftt8m8lk6i6ph,LimetteNeu.png,"71% der bisherigen Teilnehmer würden diese Limette noch essen oder verwerten.",100,100,0,1520968888
369,8mb0i7r8pt8usoucaokftt8m8lk6i6ph,FruehlingszwiebelNeu.png,,100,100,0,1520968896
101,2pll1h45e03bt2hceosfpcukehq9h1ud,ApfelAlt.png,"67% der bisherigen Teilnehmer würden diesen Apfel noch essen oder verwerten.",10,22,96,1520968899
369,8mb0i7r8pt8usoucaokftt8m8lk6i6ph,ApfelAlt.png,"Für 1 kg Äpfel, d.h. ca. 5 Äpfel, werden 0,25 kg oder 127 Liter CO2 verbraucht. Ein Mensch erzeugt beim Atmen die gleiche Menge an CO2 in ungefähr 6 Stunden. ",100,100,0,1520968911
369,8mb0i7r8pt8usoucaokftt8m8lk6i6ph,PaprikaNeu.png,"Auf Chefkoch.de gibt es mehr als 2500 einfache Rezepte mit Paprika.",100,100,0,1520968919
369,8mb0i7r8pt8usoucaokftt8m8lk6i6ph,TraubenNeu.png,"Auf Chefkoch.de gibt es mehr als 400 einfache Rezepte mit Trauben.",100,100,0,1520968927
101,2pll1h45e03bt2hceosfpcukehq9h1ud,TraubenNeu.png,,89,41,6,1520968931
369,8mb0i7r8pt8usoucaokftt8m8lk6i6ph,BananeNeu.png,"Für 1 kg Bananen, d.h. ca. 9 Bananen, werden 0,57 kg oder 288 Liter CO2 verbraucht. Ein Mensch erzeugt beim Atmen die gleiche Menge an CO2 in ungefähr 13 Stunden. ",100,100,0,1520968934
369,8mb0i7r8pt8usoucaokftt8m8lk6i6ph,KarotteNeu.png,"61% der bisherigen Teilnehmer würden diese Karotte noch essen oder verwerten.",100,100,0,1520968946
221,jeppi6mio8k0staivodc7iss1k6b8ae4,KarotteAlt.png,,31,100,0,1520968957
369,8mb0i7r8pt8usoucaokftt8m8lk6i6ph,LimetteAlt.png,"67% der bisherigen Teilnehmer würden diese Limette noch essen oder verwerten.",0,0,100,1520968958
101,2pll1h45e03bt2hceosfpcukehq9h1ud,LimetteAlt.png,"Auf Chefkoch.de gibt es mehr als 1000 einfache Rezepte mit Limette.",4,31,84,1520968962
369,8mb0i7r8pt8usoucaokftt8m8lk6i6ph,BananeAlt.png,"Diese Banane hat circa 95,5 Liter Wasser während der Produktion, des Transports und der Lagerung verbraucht bzw. verschmutzt. ",100,0,0,1520968971
101,2pll1h45e03bt2hceosfpcukehq9h1ud,TraubenAlt.png,,9,7,99,1520968976
221,jeppi6mio8k0staivodc7iss1k6b8ae4,TraubenNeu.png,,100,74,0,1520968979
369,8mb0i7r8pt8usoucaokftt8m8lk6i6ph,BirneAlt.png,,100,100,0,1520968980
369,8mb0i7r8pt8usoucaokftt8m8lk6i6ph,ApfelNeu.png,"Dieser Apfel hat circa 140 Liter Wasser während der Produktion, des Transports und der Lagerung verbraucht bzw. verschmutzt. ",100,100,0,1520968986
101,2pll1h45e03bt2hceosfpcukehq9h1ud,BananeNeu.png,"Für 1 kg Bananen, d.h. ca. 9 Bananen, werden 0,57 kg oder 288 Liter CO2 verbraucht. Ein Mensch erzeugt beim Atmen die gleiche Menge an CO2 in ungefähr 13 Stunden. ",96,38,0,1520969005
101,2pll1h45e03bt2hceosfpcukehq9h1ud,BirneAlt.png,"Diese Birne hat circa 146 Liter Wasser während der Produktion, des Transports und der Lagerung verbraucht bzw. verschmutzt. ",7,21,100,1520969018
369,8mb0i7r8pt8usoucaokftt8m8lk6i6ph,TraubenAlt.png,"Auf Chefkoch.de gibt es mehr als 400 einfache Rezepte mit Trauben.",24,67,68,1520969021
101,2pll1h45e03bt2hceosfpcukehq9h1ud,PaprikaNeu.png,"61% der bisherigen Teilnehmer würden diese Paprika noch essen oder verwerten.",100,31,0,1520969029
221,jeppi6mio8k0staivodc7iss1k6b8ae4,BananeAlt.png,"Auf Chefkoch.de gibt es mehr als 2000 einfache Rezepte mit Banane.",81,100,0,1520969036
101,2pll1h45e03bt2hceosfpcukehq9h1ud,BananeAlt.png,"Diese Banane hat circa 95,5 Liter Wasser während der Produktion, des Transports und der Lagerung verbraucht bzw. verschmutzt. ",90,72,35,1520969044
369,8mb0i7r8pt8usoucaokftt8m8lk6i6ph,PaprikaAlt.png,"Auf Chefkoch.de gibt es mehr als 2500 einfache Rezepte mit Paprika.",0,0,100,1520969052
101,2pll1h45e03bt2hceosfpcukehq9h1ud,BirneNeu.png,"Für 1 kg Birnen, d.h. ca. 5 Birnen, werden 0,29 kg oder 146 Liter CO2 verbraucht. Ein Mensch erzeugt beim Atmen die gleiche Menge an CO2 in 6 Stunden. ",67,42,7,1520969057
221,jeppi6mio8k0staivodc7iss1k6b8ae4,FruehlingszwiebelNeu.png,"72% der bisherigen Teilnehmer würden diese Lauchzwiebel noch essen oder verwerten.",87,100,0,1520969059
101,2pll1h45e03bt2hceosfpcukehq9h1ud,ApfelNeu.png,"61% der bisherigen Teilnehmer würden diesen Apfel noch essen oder verwerten.",98,76,1,1520969089
221,jeppi6mio8k0staivodc7iss1k6b8ae4,PaprikaAlt.png,"Für 1 kg Paprika, d.h. ca. 6 Paprika, werden 0,64 kg oder 323 Liter CO2 verbraucht. Ein Mensch erzeugt beim Atmen die gleiche Menge an CO2 in ungefähr 14 Stunden. ",87,100,0,1520969097
101,2pll1h45e03bt2hceosfpcukehq9h1ud,KarotteNeu.png,"Auf Chefkoch.de gibt es mehr als 6500 einfache Rezepte mit Karotte.",92,83,0,1520969101
101,2pll1h45e03bt2hceosfpcukehq9h1ud,FruehlingszwiebelAlt.png,,26,62,96,1520969112
101,2pll1h45e03bt2hceosfpcukehq9h1ud,PaprikaAlt.png,"69% der bisherigen Teilnehmer würden diese Paprika noch essen oder verwerten.",81,86,2,1520969130
369,8mb0i7r8pt8usoucaokftt8m8lk6i6ph,KarotteAlt.png,"65% der bisherigen Teilnehmer würden diese Karotte noch essen oder verwerten.",0,0,100,1520969138
101,2pll1h45e03bt2hceosfpcukehq9h1ud,KarotteAlt.png,"Auf Chefkoch.de gibt es mehr als 6500 einfache Rezepte mit Karotte.",4,63,9,1520969141
101,2pll1h45e03bt2hceosfpcukehq9h1ud,FruehlingszwiebelNeu.png,,64,98,0,1520969151
101,2pll1h45e03bt2hceosfpcukehq9h1ud,LimetteNeu.png,"Auf Chefkoch.de gibt es mehr als 1000 einfache Rezepte mit Limette.",63,74,0,1520969159
221,jeppi6mio8k0staivodc7iss1k6b8ae4,ApfelAlt.png,"Dieser Apfel hat circa 140 Liter Wasser während der Produktion, des Transports und der Lagerung verbraucht bzw. verschmutzt. ",45,88,37,1520969172
221,jeppi6mio8k0staivodc7iss1k6b8ae4,ApfelNeu.png,"Für 1 kg Äpfel, d.h. ca. 5 Äpfel, werden 0,25 kg oder 127 Liter CO2 verbraucht. Ein Mensch erzeugt beim Atmen die gleiche Menge an CO2 in ungefähr 6 Stunden. ",100,100,0,1520969189
221,jeppi6mio8k0staivodc7iss1k6b8ae4,BirneNeu.png,"61% der bisherigen Teilnehmer würden diese Birne noch essen oder verwerten.",100,100,0,1520969208
221,jeppi6mio8k0staivodc7iss1k6b8ae4,TraubenAlt.png,,100,100,0,1520969226
221,jeppi6mio8k0staivodc7iss1k6b8ae4,LimetteAlt.png,"Auf Chefkoch.de gibt es mehr als 1000 einfache Rezepte mit Limette.",35,68,49,1520969252
28,pueiuqk9p9bcn7dhi7nphstn4u9q3jli,KarotteAlt.png,"60% der bisherigen Teilnehmer würden diese Karotte noch essen oder verwerten.",9,4,95,1520969307
221,jeppi6mio8k0staivodc7iss1k6b8ae4,KarotteNeu.png,,100,100,0,1520969339
28,pueiuqk9p9bcn7dhi7nphstn4u9q3jli,PaprikaAlt.png,,10,100,2,1520969490
28,pueiuqk9p9bcn7dhi7nphstn4u9q3jli,TraubenNeu.png,"Auf Chefkoch.de gibt es mehr als 400 einfache Rezepte mit Trauben.",100,100,0,1520969818
28,pueiuqk9p9bcn7dhi7nphstn4u9q3jli,BananeAlt.png,"Auf Chefkoch.de gibt es mehr als 2000 einfache Rezepte mit Banane.",100,100,0,1520969974
28,pueiuqk9p9bcn7dhi7nphstn4u9q3jli,LimetteNeu.png,"Diese Limette hat circa 100 Liter Wasser während der Produktion, des Transports und der Lagerung verbraucht bzw. verschmutzt. ",100,100,0,1520970070
28,pueiuqk9p9bcn7dhi7nphstn4u9q3jli,LimetteAlt.png,"Für 1 kg Limetten, d.h. ca. 10 Limetten, werden 0,36 kg oder 182 Liter CO2 verbraucht. Ein Mensch erzeugt beim Atmen die gleiche Menge an CO2 in ungefähr 8 Stunden. ",0,0,100,1520970205
28,pueiuqk9p9bcn7dhi7nphstn4u9q3jli,ApfelNeu.png,"Dieser Apfel hat circa 140 Liter Wasser während der Produktion, des Transports und der Lagerung verbraucht bzw. verschmutzt. ",100,100,0,1520970242
28,pueiuqk9p9bcn7dhi7nphstn4u9q3jli,KarotteNeu.png,"67% der bisherigen Teilnehmer würden diese Karotte noch essen oder verwerten.",99,100,1,1520970295
28,pueiuqk9p9bcn7dhi7nphstn4u9q3jli,FruehlingszwiebelNeu.png,,100,100,0,1520970319
28,pueiuqk9p9bcn7dhi7nphstn4u9q3jli,PaprikaNeu.png,,100,100,0,1520970349
28,pueiuqk9p9bcn7dhi7nphstn4u9q3jli,FruehlingszwiebelAlt.png,,0,96,0,1520970577
28,pueiuqk9p9bcn7dhi7nphstn4u9q3jli,TraubenAlt.png,"Auf Chefkoch.de gibt es mehr als 400 einfache Rezepte mit Trauben.",100,100,1,1520970709
28,pueiuqk9p9bcn7dhi7nphstn4u9q3jli,BirneNeu.png,"66% der bisherigen Teilnehmer würden diese Birne noch essen oder verwerten.",100,100,0,1520970752
28,pueiuqk9p9bcn7dhi7nphstn4u9q3jli,BananeNeu.png,"Auf Chefkoch.de gibt es mehr als 2000 einfache Rezepte mit Banane.",100,2,0,1520970884
28,pueiuqk9p9bcn7dhi7nphstn4u9q3jli,BirneAlt.png,"69% der bisherigen Teilnehmer würden diese Birne noch essen oder verwerten.",0,0,98,1520971017
28,pueiuqk9p9bcn7dhi7nphstn4u9q3jli,ApfelAlt.png,"Für 1 kg Äpfel, d.h. ca. 5 Äpfel, werden 0,25 kg oder 127 Liter CO2 verbraucht. Ein Mensch erzeugt beim Atmen die gleiche Menge an CO2 in ungefähr 6 Stunden. ",0,0,0,1520971064
447,h634llp53q3171hnf7s5ju84t5k0f8k0,FruehlingszwiebelNeu.png,,17,77,63,1520971514
447,h634llp53q3171hnf7s5ju84t5k0f8k0,KarotteAlt.png,"Auf Chefkoch.de gibt es mehr als 6500 einfache Rezepte mit Karotte.",0,12,70,1520971583
447,h634llp53q3171hnf7s5ju84t5k0f8k0,BirneAlt.png,"74% der bisherigen Teilnehmer würden diese Birne noch essen oder verwerten.",13,34,81,1520971625
447,h634llp53q3171hnf7s5ju84t5k0f8k0,PaprikaNeu.png,"Diese Paprika hat circa 54 Liter Wasser während der Produktion, des Transports und der Lagerung verbraucht bzw. verschmutzt. ",100,56,3,1520971677
447,h634llp53q3171hnf7s5ju84t5k0f8k0,TraubenAlt.png,,20,79,56,1520971706
447,h634llp53q3171hnf7s5ju84t5k0f8k0,BananeAlt.png,"71% der bisherigen Teilnehmer würden diese Banane noch essen oder verwerten.",35,81,34,1520971722
447,h634llp53q3171hnf7s5ju84t5k0f8k0,PaprikaAlt.png,"Für 1 kg Paprika, d.h. ca. 6 Paprika, werden 0,64 kg oder 323 Liter CO2 verbraucht. Ein Mensch erzeugt beim Atmen die gleiche Menge an CO2 in ungefähr 14 Stunden. ",29,75,22,1520971758
350,tbdo1d0ojj4jqdfce6d2meh7np2j0cvc,TraubenNeu.png,"Auf Chefkoch.de gibt es mehr als 400 einfache Rezepte mit Trauben.",100,100,0,1520971781
447,h634llp53q3171hnf7s5ju84t5k0f8k0,TraubenNeu.png,,58,84,32,1520971782
447,h634llp53q3171hnf7s5ju84t5k0f8k0,BirneNeu.png,"60% der bisherigen Teilnehmer würden diese Birne noch essen oder verwerten.",100,100,0,1520971794
350,tbdo1d0ojj4jqdfce6d2meh7np2j0cvc,KarotteNeu.png,"Auf Chefkoch.de gibt es mehr als 6500 einfache Rezepte mit Karotte.",100,100,0,1520971815
447,h634llp53q3171hnf7s5ju84t5k0f8k0,LimetteAlt.png,"Diese Limette hat circa 100 Liter Wasser während der Produktion, des Transports und der Lagerung verbraucht bzw. verschmutzt. ",18,67,63,1520971823
447,h634llp53q3171hnf7s5ju84t5k0f8k0,LimetteNeu.png,"Für 1 kg Limetten, d.h. ca. 10 Limetten, werden 0,36 kg oder 182 Liter CO2 verbraucht. Ein Mensch erzeugt beim Atmen die gleiche Menge an CO2 in ungefähr 8 Stunden. ",92,96,1,1520971831
350,tbdo1d0ojj4jqdfce6d2meh7np2j0cvc,PaprikaNeu.png,"61% der bisherigen Teilnehmer würden diese Paprika noch essen oder verwerten.",100,100,0,1520971845
447,h634llp53q3171hnf7s5ju84t5k0f8k0,ApfelAlt.png,"Auf Chefkoch.de gibt es mehr als 4000 einfache Rezepte mit Apfel.",72,88,0,1520971896
350,tbdo1d0ojj4jqdfce6d2meh7np2j0cvc,ApfelNeu.png,"Für 1 kg Äpfel, d.h. ca. 5 Äpfel, werden 0,25 kg oder 127 Liter CO2 verbraucht. Ein Mensch erzeugt beim Atmen die gleiche Menge an CO2 in ungefähr 6 Stunden. ",100,100,0,1520971901
447,h634llp53q3171hnf7s5ju84t5k0f8k0,ApfelNeu.png,"Auf Chefkoch.de gibt es mehr als 4000 einfache Rezepte mit Apfel.",100,100,50,1520971917
447,h634llp53q3171hnf7s5ju84t5k0f8k0,KarotteNeu.png,"Auf Chefkoch.de gibt es mehr als 6500 einfache Rezepte mit Karotte.",100,100,0,1520971930
350,tbdo1d0ojj4jqdfce6d2meh7np2j0cvc,ApfelAlt.png,"Dieser Apfel hat circa 140 Liter Wasser während der Produktion, des Transports und der Lagerung verbraucht bzw. verschmutzt. ",0,0,100,1520971933
447,h634llp53q3171hnf7s5ju84t5k0f8k0,BananeNeu.png,"64% der bisherigen Teilnehmer würden diese Banane noch essen oder verwerten.",100,100,0,1520971945
350,tbdo1d0ojj4jqdfce6d2meh7np2j0cvc,FruehlingszwiebelAlt.png,"Diese Lauchzwiebel hat circa 7 Liter Wasser während der Produktion, des Transports und der Lagerung verbraucht bzw. verschmutzt. ",0,100,0,1520971970
447,h634llp53q3171hnf7s5ju84t5k0f8k0,FruehlingszwiebelAlt.png,,27,67,66,1520972000
350,tbdo1d0ojj4jqdfce6d2meh7np2j0cvc,BananeAlt.png,,100,100,0,1520972023
